date,district,branch,active_customers,new_connections,festival_indicator,price,stock,refill_bookings
2025-01-28,Trichy,North,157489,4541,0,830,13756,10654
2025-01-28,Trichy,South,72323,243,0,820,19676,43233
2025-01-28,Trichy,East,59541,4729,0,888,17200,26714
2025-01-28,Trichy,West,124406,1899,0,827,3502,21298
2025-01-28,Salem,Central,219188,3753,0,824,14329,7710
2025-01-28,Salem,North,122539,4263,0,905,6518,39022
2025-01-28,Salem,South,90355,2427,0,830,12153,33752
2025-01-28,Salem,East,234148,569,0,827,4797,27334
2025-01-28,Salem,West,158068,4475,1,922,3293,7423
2025-01-29,Coimbatore,Central,159445,4081,0,945,2315,38075
2025-01-29,Coimbatore,North,192962,2907,0,925,5560,33399
2025-01-29,Coimbatore,South,80227,1283,0,944,19759,40931
2025-01-29,Coimbatore,East,118049,4413,0,896,3931,43763
2025-01-29,Coimbatore,West,92529,4086,0,939,9783,49986
2025-01-29,Chennai,Central,223919,3416,0,916,13428,39971
2025-01-29,Chennai,North,57712,4623,0,907,14669,46440
2025-01-29,Chennai,South,189080,4989,0,911,16065,19426
2025-01-29,Chennai,East,169190,2381,0,945,12424,16029
2025-01-29,Chennai,West,93339,2665,0,886,3321,34655
2025-01-29,Madurai,Central,151973,2060,1,885,5862,25800
2025-01-29,Madurai,North,169129,318,0,855,14322,48479
2025-01-29,Madurai,South,148059,2311,0,841,7407,19268
2025-01-29,Madurai,East,206650,4419,0,895,7237,37631
2025-01-29,Madurai,West,101144,1959,1,802,11180,24078
2025-01-29,Trichy,Central,60822,1709,1,862,17171,28960
2025-01-29,Trichy,North,204805,2492,1,865,13750,29909
2025-01-29,Trichy,South,79480,2778,0,821,13217,45913
2025-01-29,Trichy,East,61845,1936,0,889,16710,6833
2025-01-29,Trichy,West,129892,3233,0,929,3980,34216
2025-01-29,Salem,Central,227560,1784,1,873,15129,20789
2025-01-29,Salem,North,93920,1237,1,807,5261,27941
2025-01-29,Salem,South,88916,1594,0,814,7296,42219
2025-01-29,Salem,East,190333,3539,0,923,5724,31377
2025-01-29,Salem,West,153521,1597,1,900,10554,30843
2025-01-30,Coimbatore,Central,108000,1372,0,855,4970,22606
2025-01-30,Coimbatore,North,114471,4715,0,815,16083,20347
2025-01-30,Coimbatore,South,245991,4517,0,946,13424,30756
2025-01-30,Coimbatore,East,85485,2243,0,867,16462,25926
2025-01-30,Coimbatore,West,115822,735,1,927,8186,40068
2025-01-30,Chennai,Central,157347,445,0,853,11135,16272
2025-01-30,Chennai,North,232839,2181,0,911,2379,30937
2025-01-30,Chennai,South,126059,281,0,927,7929,26016
2025-01-30,Chennai,East,64241,1805,1,936,3147,29575
2025-01-30,Chennai,West,241297,2326,0,864,19455,7444
2025-01-30,Madurai,Central,130987,3891,0,865,12486,25368
2025-01-30,Madurai,North,240839,1061,0,848,2696,36124
2025-01-30,Madurai,South,240167,643,0,912,6211,35314
2025-01-30,Madurai,East,128903,4047,0,949,16452,41163
2025-01-30,Madurai,West,222777,3676,0,813,12255,28593
2025-01-30,Trichy,Central,83533,4828,0,814,6475,5164
2025-01-30,Trichy,North,87201,2864,0,803,17240,44627
2025-01-30,Trichy,South,88066,4419,1,851,14601,31943
2025-01-30,Trichy,East,130231,3569,1,806,9215,45360
2025-01-30,Trichy,West,143243,428,1,884,13606,16473
2025-01-30,Salem,Central,72793,2857,0,932,18742,45139
2025-01-30,Salem,North,247450,2236,1,872,7879,12957
2025-01-30,Salem,South,113801,206,1,931,14351,28675
2025-01-30,Salem,East,207792,3496,0,818,19784,10119
2025-01-30,Salem,West,137708,4725,0,935,19486,10046
2025-01-31,Coimbatore,Central,111070,3482,0,947,2202,26690
2025-01-31,Coimbatore,North,113605,4094,1,835,11057,6698
2025-01-31,Coimbatore,South,140260,570,0,821,8954,25152
2025-01-31,Coimbatore,East,155926,2169,1,825,7897,20567
2025-01-31,Coimbatore,West,230800,4676,1,911,4199,12822
2025-01-31,Chennai,Central,155371,1084,1,928,7778,48061
2025-01-31,Chennai,North,147487,4437,1,929,12293,28764
2025-01-31,Chennai,South,147687,3665,0,813,6755,26582
2025-01-31,Chennai,East,182561,1408,1,879,17925,16471
2025-01-31,Chennai,West,65556,739,0,858,3078,24103
2025-01-31,Madurai,Central,74512,1815,1,820,4281,11733
2025-01-31,Madurai,North,145144,4726,0,882,14500,36848
2025-01-31,Madurai,South,60341,4791,0,867,12291,48294
2025-01-31,Madurai,East,150572,487,0,907,14485,39143
2025-01-31,Madurai,West,88736,1527,0,907,18527,6649
2025-01-31,Trichy,Central,81472,4994,0,837,6324,44560
2025-01-31,Trichy,North,206184,1671,0,836,17052,24306
2025-01-31,Trichy,South,52797,2192,0,874,17724,39188
2025-01-31,Trichy,East,144868,2443,1,914,19536,20380
2025-01-31,Trichy,West,209240,3351,0,936,17061,12519
2025-01-31,Salem,Central,89544,1439,0,922,6227,30060
2025-01-31,Salem,North,92472,2553,0,841,4926,20931
2025-01-31,Salem,South,94703,1097,1,944,2484,13339
2025-01-31,Salem,East,68495,4755,1,812,4456,8934
2025-01-31,Salem,West,108831,2147,1,838,17966,31766
2025-02-01,Coimbatore,Central,214683,2042,0,802,5173,7408
2025-02-01,Coimbatore,North,104399,2471,0,900,4848,23614
2025-02-01,Coimbatore,South,108800,1591,1,935,16525,39003
2025-02-01,Coimbatore,East,152078,3495,0,845,19770,14727
2025-02-01,Coimbatore,West,224638,3978,1,803,3303,37619
2025-02-01,Chennai,Central,229973,128,1,939,16736,41849
2025-02-01,Chennai,North,103460,1549,0,877,12530,26109
2025-02-01,Chennai,South,226524,1491,0,870,12143,44798
2025-02-01,Chennai,East,217681,3279,0,864,9239,12724
2025-02-01,Chennai,West,146290,1353,1,949,8087,8757
2025-02-01,Madurai,Central,238181,1130,0,896,15167,9533
2025-02-01,Madurai,North,213918,3662,0,915,15386,47408
2025-02-01,Madurai,South,176278,146,0,816,7422,15924
2025-02-01,Madurai,East,126218,1731,0,925,11280,39706
2025-02-01,Madurai,West,95206,3251,0,881,19547,43243
2025-02-01,Trichy,Central,148686,2241,1,835,5570,32569
2025-02-01,Trichy,North,244949,824,0,875,14574,9418
2025-02-01,Trichy,South,216266,4559,1,903,5206,35326
2025-02-01,Trichy,East,219998,2730,0,935,14766,21422
2025-02-01,Trichy,West,232666,2964,1,880,11543,9479
2025-02-01,Salem,Central,60747,4638,1,841,16510,19428
2025-02-01,Salem,North,51777,929,1,857,16547,47698
2025-02-01,Salem,South,227412,617,0,860,14274,13462
2025-02-01,Salem,East,165874,3747,1,846,15906,12132
2025-02-01,Salem,West,210782,2805,0,949,3026,49913
2025-02-02,Coimbatore,Central,186705,4652,0,907,9048,45552
2025-02-02,Coimbatore,North,138427,4212,0,849,19725,8337
2025-02-02,Coimbatore,South,207719,1311,1,938,3963,28915
2025-02-02,Coimbatore,East,54589,1826,0,816,9713,45399
2025-02-02,Coimbatore,West,69242,3078,0,914,18185,17375
2025-02-02,Chennai,Central,246958,4017,0,943,16266,35714
2025-02-02,Chennai,North,73205,3581,1,861,13234,6951
2025-02-02,Chennai,South,205072,2068,1,898,9930,35184
2025-02-02,Chennai,East,117543,2040,0,859,11713,18433
2025-02-02,Chennai,West,75422,240,0,927,16655,20232
2025-02-02,Madurai,Central,128375,2044,0,889,10103,19307
2025-02-02,Madurai,North,191911,2767,0,908,9434,23535
2025-02-02,Madurai,South,63834,172,0,919,7366,42346
2025-02-02,Madurai,East,59081,1497,0,837,13637,25940
2025-02-02,Madurai,West,151512,279,0,816,4719,24996
2025-02-02,Trichy,Central,77673,2351,0,921,2455,27863
2025-02-02,Trichy,North,214893,350,1,909,2143,25950
2025-02-02,Trichy,South,159116,3195,1,846,14001,28453
2025-02-02,Trichy,East,70836,4819,0,933,5375,7482
2025-02-02,Trichy,West,190817,2489,1,900,4926,30913
2025-02-02,Salem,Central,157647,3582,0,811,16332,41474
2025-02-02,Salem,North,138740,4080,0,941,7019,17046
2025-02-02,Salem,South,228662,2279,1,827,12097,21111
2025-02-02,Salem,East,223892,2342,0,896,9690,7255
2025-02-02,Salem,West,218576,2195,1,802,4051,17489
2025-02-03,Coimbatore,Central,219090,4102,0,863,12280,41996
2025-02-03,Coimbatore,North,192446,1830,0,907,17014,33976
2025-02-03,Coimbatore,South,112079,2730,1,901,3286,37939
2025-02-03,Coimbatore,East,93465,245,1,829,11183,27839
2025-02-03,Coimbatore,West,54617,1431,0,877,14155,15358
2025-02-03,Chennai,Central,153939,745,0,843,2064,39301
2025-02-03,Chennai,North,144934,2558,0,834,15184,46887
2025-02-03,Chennai,South,204494,1767,1,882,8610,38197
2025-02-03,Chennai,East,80293,3375,1,919,7314,15098
2025-02-03,Chennai,West,170711,4826,0,909,13338,5793
2025-02-03,Madurai,Central,68370,1185,1,853,19434,9988
2025-02-03,Madurai,North,104904,2500,0,805,10258,41751
2025-02-03,Madurai,South,182546,1186,0,802,18016,27859
2025-02-03,Madurai,East,176899,3165,1,810,9741,35204
2025-02-03,Madurai,West,166343,117,0,887,6947,38263
2025-02-03,Trichy,Central,73179,2584,0,838,19837,48755
2025-02-03,Trichy,North,153486,3109,0,899,9233,14940
2025-02-03,Trichy,South,230593,2634,0,812,15303,34298
2025-02-03,Trichy,East,154503,800,0,888,9613,8570
2025-02-03,Trichy,West,247928,349,0,819,13024,18765
2025-02-03,Salem,Central,247423,4587,0,937,7800,25354
2025-02-03,Salem,North,182538,3126,0,867,11354,9382
2025-02-03,Salem,South,198243,2909,1,832,12758,21888
2025-02-03,Salem,East,106565,272,0,903,12012,29064
2025-02-03,Salem,West,228363,321,0,897,3557,41529
2025-02-04,Coimbatore,Central,202485,4328,0,868,2294,14050
2025-02-04,Coimbatore,North,180637,1358,1,825,16555,21004
2025-02-04,Coimbatore,South,157682,4636,0,889,7153,24289
2025-02-04,Coimbatore,East,192545,3298,0,894,14734,5687
2025-02-04,Coimbatore,West,223396,2020,1,921,16728,29183
2025-02-04,Chennai,Central,68831,2499,0,864,7118,22514
2025-02-04,Chennai,North,89833,258,0,801,9769,22126
2025-02-04,Chennai,South,115127,3248,0,927,9693,36659
2025-02-04,Chennai,East,229662,1247,0,914,15451,28329
2025-02-04,Chennai,West,58365,1313,0,948,7172,36774
2025-02-04,Madurai,Central,199302,3026,0,921,13727,37065
2025-02-04,Madurai,North,141897,1125,1,847,7466,17953
2025-02-04,Madurai,South,180826,4909,1,864,8526,10641
2025-02-04,Madurai,East,92700,3091,0,889,8168,8552
2025-02-04,Madurai,West,147641,4210,1,861,5252,40801
2025-02-04,Trichy,Central,63557,3920,0,893,19394,37749
2025-02-04,Trichy,North,157241,1351,0,855,10677,9024
2025-02-04,Trichy,South,107130,507,1,904,7067,46695
2025-02-04,Trichy,East,211046,4009,0,801,11928,10698
2025-02-04,Trichy,West,169400,4409,0,938,7414,44981
2025-02-04,Salem,Central,213878,4847,1,851,7509,34950
2025-02-04,Salem,North,221702,4807,0,921,17861,21084
2025-02-04,Salem,South,244013,175,0,879,18724,19182
2025-02-04,Salem,East,192380,1008,0,868,8403,32219
2025-02-04,Salem,West,215333,3094,0,942,5022,38935
2025-02-05,Coimbatore,Central,74575,4327,1,908,7736,22063
2025-02-05,Coimbatore,North,202521,2277,1,939,7203,44586
2025-02-05,Coimbatore,South,161266,3201,0,853,15439,24820
2025-02-05,Coimbatore,East,173341,679,1,936,7375,26885
2025-02-05,Coimbatore,West,166187,3939,0,858,6233,21029
2025-02-05,Chennai,Central,156744,2606,1,861,3244,33681
2025-02-05,Chennai,North,120725,1583,0,848,15641,37463
2025-02-05,Chennai,South,220029,1925,1,848,3642,49784
2025-02-05,Chennai,East,148852,941,1,848,5622,49799
2025-02-05,Chennai,West,155332,4742,0,920,19681,10157
2025-02-05,Madurai,Central,52802,279,0,876,5394,47798
2025-02-05,Madurai,North,156787,752,1,850,3745,9105
2025-02-05,Madurai,South,108312,4838,0,808,18991,9420
2025-02-05,Madurai,East,219812,4052,0,890,11524,19926
2025-02-05,Madurai,West,104284,1745,1,936,12529,46792
2025-02-05,Trichy,Central,70897,3455,1,886,5414,48824
2025-02-05,Trichy,North,235364,898,0,927,19020,39813
2025-02-05,Trichy,South,201142,2970,1,863,9717,40959
2025-02-05,Trichy,East,227272,3123,0,929,13839,6735
2025-02-05,Trichy,West,77316,3084,1,871,12423,19977
2025-02-05,Salem,Central,52414,2265,0,921,17870,8729
2025-02-05,Salem,North,133281,3632,0,859,6167,45402
2025-02-05,Salem,South,220286,1098,1,896,12665,46933
2025-02-05,Salem,East,52919,4259,1,800,18919,47038
2025-02-05,Salem,West,242272,3922,0,906,4256,5241
2025-02-06,Coimbatore,Central,186834,255,0,839,19789,41815
2025-02-06,Coimbatore,North,90256,3253,0,889,9073,7884
2025-02-06,Coimbatore,South,126933,1598,0,913,15022,25234
2025-02-06,Coimbatore,East,127843,4924,1,823,13014,12576
2025-02-06,Coimbatore,West,190330,4857,0,817,7990,48597
2025-02-06,Chennai,Central,211445,3112,0,806,7891,31657
2025-02-06,Chennai,North,179863,2578,0,819,13121,31381
2025-02-06,Chennai,South,176703,2249,0,884,11394,20972
2025-02-06,Chennai,East,109366,4185,0,889,4981,20953
2025-02-06,Chennai,West,77040,1590,1,920,5730,25400
2025-02-06,Madurai,Central,102357,3774,1,839,4310,29474
2025-02-06,Madurai,North,129364,2644,0,917,16237,44816
2025-02-06,Madurai,South,160780,2109,0,823,5551,38707
2025-02-06,Madurai,East,121180,3263,1,810,10990,23248
2025-02-06,Madurai,West,242702,1985,0,909,6540,22715
2025-02-06,Trichy,Central,175686,1464,1,807,15869,16441
2025-02-06,Trichy,North,206643,905,0,923,11638,7757
2025-02-06,Trichy,South,138034,4226,0,824,7283,23847
2025-02-06,Trichy,East,112079,3403,1,930,19296,15070
2025-02-06,Trichy,West,244040,2493,0,867,5318,14376
2025-02-06,Salem,Central,138487,541,1,938,10468,31501
2025-02-06,Salem,North,129101,1825,0,895,8850,37107
2025-02-06,Salem,South,98993,4528,0,828,15731,42263
2025-02-06,Salem,East,102480,1579,1,801,11387,43089
2025-02-06,Salem,West,150644,2742,0,884,13463,43729
2025-02-07,Coimbatore,Central,58367,1093,0,869,4603,44184
2025-02-07,Coimbatore,North,217878,1091,0,900,4506,46603
2025-02-07,Coimbatore,South,118790,4038,0,857,3084,39264
2025-02-07,Coimbatore,East,197580,2251,0,825,11054,37394
2025-02-07,Coimbatore,West,211665,3415,1,880,5794,26896
2025-02-07,Chennai,Central,211123,2930,1,849,8386,17800
2025-02-07,Chennai,North,229099,3226,1,897,16690,27923
2025-02-07,Chennai,South,203483,4565,0,813,13914,26735
2025-02-07,Chennai,East,133058,2831,0,801,4087,40834
2025-02-07,Chennai,West,186083,1223,0,860,12605,48030
2025-02-07,Madurai,Central,160643,398,0,917,11007,20871
2025-02-07,Madurai,North,241299,498,0,864,13837,11929
2025-02-07,Madurai,South,136955,2448,0,891,15312,47755
2025-02-07,Madurai,East,168711,2665,0,902,6570,48281
2025-02-07,Madurai,West,204400,2477,0,815,5077,39546
2025-02-07,Trichy,Central,69054,245,1,818,16335,14376
2025-02-07,Trichy,North,86234,3671,0,906,19192,7587
2025-02-07,Trichy,South,221043,3495,1,884,12778,5014
2025-02-07,Trichy,East,186451,1311,0,949,3937,20460
2025-02-07,Trichy,West,221941,1838,0,916,18834,21668
2025-02-07,Salem,Central,135553,4413,0,804,11603,37536
2025-02-07,Salem,North,220542,1550,1,859,5577,44566
2025-02-07,Salem,South,218660,4519,0,839,8461,48850
2025-02-07,Salem,East,125913,2024,0,849,18997,9413
2025-02-07,Salem,West,108522,4087,1,813,13310,44104
2025-02-08,Coimbatore,Central,116026,1927,1,806,5050,38925
2025-02-08,Coimbatore,North,72961,4929,0,855,10974,21576
2025-02-08,Coimbatore,South,127452,1883,1,928,16329,25031
2025-02-08,Coimbatore,East,178879,1041,1,884,2648,43715
2025-02-08,Coimbatore,West,193850,2135,0,877,10792,14163
2025-02-08,Chennai,Central,177323,280,0,863,18735,44015
2025-02-08,Chennai,North,165273,2276,0,945,13816,44740
2025-02-08,Chennai,South,109975,3631,0,832,19300,27293
2025-02-08,Chennai,East,89575,917,0,861,9577,42297
2025-02-08,Chennai,West,182212,611,1,909,13789,41593
2025-02-08,Madurai,Central,184649,1518,0,853,2839,19980
2025-02-08,Madurai,North,117352,1160,0,831,17553,38067
2025-02-08,Madurai,South,90133,418,0,936,4739,43060
2025-02-08,Madurai,East,130790,2543,0,949,19945,26865
2025-02-08,Madurai,West,214136,1962,0,823,12462,42275
2025-02-08,Trichy,Central,96508,4119,0,880,2956,32154
2025-02-08,Trichy,North,150839,2958,0,803,2544,12966
2025-02-08,Trichy,South,230058,2962,0,947,16442,29022
2025-02-08,Trichy,East,209882,3105,1,802,2790,5322
2025-02-08,Trichy,West,97588,3052,0,847,11971,35303
2025-02-08,Salem,Central,72751,290,0,923,13284,23467
2025-02-08,Salem,North,203882,2274,0,919,8248,8186
2025-02-08,Salem,South,110532,283,0,814,12678,29713
2025-02-08,Salem,East,205590,1897,0,875,19495,41592
2025-02-08,Salem,West,118801,1386,0,834,11456,18901
2025-02-09,Coimbatore,Central,153025,2404,0,877,11509,42216
2025-02-09,Coimbatore,North,95980,1046,0,860,12370,48276
2025-02-09,Coimbatore,South,117107,862,1,933,5358,15403
2025-02-09,Coimbatore,East,120648,3818,0,854,13137,13289
2025-02-09,Coimbatore,West,129215,3672,0,836,12275,20364
2025-02-09,Chennai,Central,80041,1432,0,837,12733,18085
2025-02-09,Chennai,North,123427,1228,0,880,7708,42987
2025-02-09,Chennai,South,124579,1455,0,836,8164,22122
2025-02-09,Chennai,East,98965,1236,1,948,15003,23478
2025-02-09,Chennai,West,113743,2135,0,812,16477,34366
2025-02-09,Madurai,Central,88094,3723,0,815,15691,28500
2025-02-09,Madurai,North,238104,118,1,812,14931,17416
2025-02-09,Madurai,South,187038,2084,0,849,8828,13892
2025-02-09,Madurai,East,165414,2058,0,816,18190,10812
2025-02-09,Madurai,West,77527,1795,0,878,3233,48181
2025-02-09,Trichy,Central,132619,1204,0,880,4604,36107
2025-02-09,Trichy,North,53768,1777,1,878,9765,20476
2025-02-09,Trichy,South,66446,4225,0,827,9097,6438
2025-02-09,Trichy,East,129604,4246,0,891,8039,10116
2025-02-09,Trichy,West,131004,4689,1,873,14125,20587
2025-02-09,Salem,Central,118887,4432,0,929,4568,36406
2025-02-09,Salem,North,122128,1282,0,868,3858,16958
2025-02-09,Salem,South,136136,3982,0,913,11257,26738
2025-02-09,Salem,East,180999,3156,0,822,17557,18767
2025-02-09,Salem,West,63496,1898,0,801,18415,43956
2025-02-10,Coimbatore,Central,111090,3903,0,835,3382,11209
2025-02-10,Coimbatore,North,93093,2664,1,917,15695,48507
2025-02-10,Coimbatore,South,106701,4000,1,854,17657,40092
2025-02-10,Coimbatore,East,238616,2761,0,852,17883,24755
2025-02-10,Coimbatore,West,240606,4798,0,900,3463,11956
2025-02-10,Chennai,Central,82493,1084,0,898,10106,15121
2025-02-10,Chennai,North,95213,1095,1,831,5657,39160
2025-02-10,Chennai,South,163151,458,1,806,8042,6335
2025-02-10,Chennai,East,176828,4941,0,922,13336,48854
2025-02-10,Chennai,West,183961,1579,0,812,16995,19016
2025-02-10,Madurai,Central,232105,1606,0,855,7840,25443
2025-02-10,Madurai,North,56757,1814,1,830,8975,10969
2025-02-10,Madurai,South,99930,3414,1,868,8778,26922
2025-02-10,Madurai,East,183760,1889,0,905,13461,33594
2025-02-10,Madurai,West,202599,4270,0,893,3666,41167
2025-02-10,Trichy,Central,80842,4701,0,879,2269,44892
2025-02-10,Trichy,North,155999,1029,0,880,9649,6909
2025-02-10,Trichy,South,66338,1350,0,943,3133,5270
2025-02-10,Trichy,East,50109,3650,0,892,4728,32489
2025-02-10,Trichy,West,225747,2595,0,843,18892,38774
2025-02-10,Salem,Central,163105,729,0,920,18040,5473
2025-02-10,Salem,North,233005,512,0,897,15332,36759
2025-02-10,Salem,South,99657,3032,0,808,6340,29517
2025-02-10,Salem,East,138733,3967,0,943,15080,40574
2025-02-10,Salem,West,163773,505,0,906,15295,18003
2025-02-11,Coimbatore,Central,126208,2052,0,814,18612,46259
2025-02-11,Coimbatore,North,73329,3427,0,818,12812,48431
2025-02-11,Coimbatore,South,181911,4205,1,857,4283,38623
2025-02-11,Coimbatore,East,199812,4806,1,872,9041,37675
2025-02-11,Coimbatore,West,104021,331,0,854,13212,46001
2025-02-11,Chennai,Central,242470,733,0,801,17062,9919
2025-02-11,Chennai,North,138566,1490,0,906,18425,15928
2025-02-11,Chennai,South,188087,2032,0,895,14686,12928
2025-02-11,Chennai,East,222127,4218,0,890,12425,35911
2025-02-11,Chennai,West,60573,1726,0,847,13532,28535
2025-02-11,Madurai,Central,243213,581,0,915,8817,45949
2025-02-11,Madurai,North,133982,1720,0,908,6187,16991
2025-02-11,Madurai,South,132224,4123,0,878,11321,18856
2025-02-11,Madurai,East,229945,2430,1,914,3930,47566
2025-02-11,Madurai,West,211496,2041,1,811,17762,31395
2025-02-11,Trichy,Central,68066,1799,1,836,10068,29502
2025-02-11,Trichy,North,61728,477,1,915,18130,26784
2025-02-11,Trichy,South,122848,2811,0,818,9625,12064
2025-02-11,Trichy,East,111396,3151,0,815,14700,7533
2025-02-11,Trichy,West,155578,3024,1,935,2014,40935
2025-02-11,Salem,Central,63567,2709,0,943,12254,16781
2025-02-11,Salem,North,128922,3190,1,873,18070,17097
2025-02-11,Salem,South,84890,2731,1,889,15925,18581
2025-02-11,Salem,East,115627,2132,0,857,15772,40685
2025-02-11,Salem,West,213007,682,0,837,15978,45546
2025-02-12,Coimbatore,Central,170186,802,0,856,6737,13467
2025-02-12,Coimbatore,North,181607,3863,1,927,5850,25568
2025-02-12,Coimbatore,South,121041,4314,0,922,2877,45001
2025-02-12,Coimbatore,East,85287,2352,0,802,16270,33150
2025-02-12,Coimbatore,West,212977,2533,0,840,15974,36885
2025-02-12,Chennai,Central,67872,4346,0,812,16158,16736
2025-02-12,Chennai,North,130803,3622,0,863,12263,28779
2025-02-12,Chennai,South,161373,940,0,807,12722,14013
2025-02-12,Chennai,East,74254,1157,1,900,14648,44331
2025-02-12,Chennai,West,178375,4392,0,889,10868,8252
2025-02-12,Madurai,Central,140993,1250,0,897,3992,7681
2025-02-12,Madurai,North,242478,2354,0,864,7170,43437
